OID_,Year,Date,Subregion,Habitat,SiteID,Site_name,StationID,Surveyed_all_years,points,Acropora_cervicornis,Acropora_palmata,Agaricia_fragilis,Agaricia_lamarcki,Cladocora_arbuscula,Colpophyllia_natans,Dendrogyra_cylindrus,Dichocoenia_stokesii,Diploria_labyrinthiformis,Eusmilia_fastigiata,Favia_fragum,Helioseris_cucullata,Isophyllia_rigida,Isophyllia_sinuosa,Madracis_aurentenra,Madracis_decactis_complex,Manicina_areolata,Meandrina_meandrites,Millepora_alcicornis,Millepora_complanata,Montastraea_cavernosa,Mussa_angulosa,Mycetophyllia_aliciae,Mycetophyllia_ferox,Mycetophyllia_lamarckiana_complex,Oculina_diffusa,Oculina_robusta,Orbicella_annularis_complex,Phyllangia_americana,Porites_astreoides,Porites_porites_complex,Pseudodiploria_clivosa,Pseudodiploria_strigosa,Scleractinia,Scolymia_sp,Siderastrea_radians,Siderastrea_siderea,Solenastrea_bournoni,Stephanocoenia_intersepta,Undaria_agaricites_complex,all_species_zero
1895,2011,7/21/2011 0:00:00,LK,P,36,West Washer Women,363,Y,1027,0.0,0.0,0.0,0.0,0.0,0.075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019,0.0019,0.0,0.0769,0.0,0.001,0.0088,0.001,0.0,0.0,0.0409,0.0,0.0127,0.001,0.0,0.0,0.0,0.0,0.0,0.0798,0.0,0.0166,0.0019,False
1896,2011,7/21/2011 0:00:00,LK,P,36,West Washer Women,364,N,902,0.0,0.0,0.0,0.0,0.0,0.1053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033,0.0,0.1785,0.0,0.0,0.0,0.0,0.0,0.0,0.0022,0.0,0.0155,0.0011,0.0,0.0,0.0,0.0,0.0,0.0155,0.0,0.0211,0.0,False
1897,2011,7/19/2011 0:00:00,LK,P,37,Western Head,371,N,778,0.0,0.0,0.0,0.0,0.0,0.0064,0.0,0.0039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1478,0.0,0.0,0.0,0.0,0.0064,0.0,0.0,0.0,0.0039,0.0,0.0,0.0,0.0,0.0,0.0,0.0437,0.0,0.0141,0.0,False
1898,2011,7/19/2011 0:00:00,LK,P,37,Western Head,372,Y,918,0.0,0.0,0.0,0.0,0.0,0.0523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011,0.0011,0.0,0.0784,0.0,0.0,0.0044,0.0,0.0011,0.0,0.0283,0.0,0.0022,0.0,0.0,0.0098,0.0,0.0,0.0,0.0185,0.0,0.0054,0.0,False
1899,2011,7/19/2011 0:00:00,LK,P,37,Western Head,373,Y,858,0.0,0.0,0.0,0.0,0.0,0.0373,0.0,0.0012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0093,0.0023,0.0,0.1783,0.0,0.0012,0.0,0.0,0.0082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028,0.0,0.007,0.0,False
1900,2011,7/19/2011 0:00:00,LK,P,37,Western Head,374,Y,935,0.0,0.0,0.0,0.0,0.0,0.0043,0.0,0.0086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.139,0.0,0.0,0.0,0.0,0.0053,0.0,0.0032,0.0,0.0011,0.0,0.0,0.0,0.0,0.0,0.0,0.016,0.0,0.0182,0.0,False
1901,2011,7/20/2011 0:00:00,LK,P,38,Cliff Green,381,N,1101,0.0,0.0,0.0,0.0,0.0,0.0191,0.0,0.0,0.0018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027,0.0,0.0609,0.0,0.0045,0.0,0.0,0.0,0.0,0.0191,0.0,0.0091,0.0,0.0,0.0064,0.0009,0.0,0.0,0.0418,0.0,0.0145,0.0,False
1902,2011,7/20/2011 0:00:00,LK,P,38,Cliff Green,382,N,1057,0.0,0.0,0.0,0.0,0.0,0.0047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0104,0.0,0.0728,0.0,0.0,0.0,0.0,0.0019,0.0,0.0123,0.0,0.0038,0.0,0.0,0.0,0.0,0.0,0.0,0.036,0.0,0.0057,0.0,False
1903,2011,7/20/2011 0:00:00,LK,P,38,Cliff Green,383,Y,901,0.0,0.0,0.0,0.0,0.0,0.0255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0122,0.0,0.0899,0.0,0.0,0.0,0.0,0.0,0.0,0.0011,0.0,0.0011,0.0,0.0,0.0,0.0,0.0,0.0,0.0488,0.0,0.01,0.0,False
1904,2011,7/20/2011 0:00:00,LK,P,38,Cliff Green,384,Y,886,0.0,0.0,0.0,0.0,0.0,0.026,0.0,0.0,0.0,0.0023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0124,0.0,0.0418,0.0,0.0011,0.0,0.0,0.0011,0.0,0.0102,0.0,0.0045,0.0,0.0,0.0,0.0,0.0,0.0,0.0406,0.0011,0.0169,0.0,False
1905,2011,7/19/2011 0:00:00,LK,BCP,39,Smith Shoal,391,N,1043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0153,0.0,0.0067,0.0,0.0,0.0,0.0,0.0038,0.0,0.0,0.0,0.0182,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,False
1906,2011,7/19/2011 0:00:00,LK,BCP,39,Smith Shoal,392,Y,808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0322,0.0,0.0124,0.0,0.0,0.0,0.0,0.0012,0.0,0.0,0.0,0.0062,0.0,0.0,0.0,0.0012,0.0,0.0,0.0012,0.0,0.0,0.0012,False
1907,2011,7/19/2011 0:00:00,LK,BCP,39,Smith Shoal,393,Y,980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0163,0.0,0.002,0.0,0.0,0.0,0.0,0.0031,0.0,0.0,0.0,0.0102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
1908,2011,7/19/2011 0:00:00,LK,BCP,39,Smith Shoal,394,Y,968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0083,0.0,0.0021,0.0,0.0,0.0,0.0,0.0041,0.0,0.0,0.0,0.0134,0.001,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0072,False
1909,2011,7/14/2011 0:00:00,LK,P,40,Jaap Reef,401,Y,993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.147,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.0,0.0,False
1910,2011,7/14/2011 0:00:00,LK,P,40,Jaap Reef,402,Y,1043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.1151,0.0,0.0038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
1911,2011,7/14/2011 0:00:00,LK,P,40,Jaap Reef,403,N,1061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1423,0.0,0.0,0.0019,0.0189,0.0,0.0,0.0,0.0,0.0669,0.0,0.0009,0.0,False
1912,2011,7/14/2011 0:00:00,LK,P,40,Jaap Reef,404,Y,916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066,0.0,0.0,0.0,0.0,0.0,0.0,0.119,0.0,0.0,0.0011,0.0109,0.0044,0.0,0.0,0.0,0.0022,0.0,0.0,0.0,False
1913,2011,6/13/2011 0:00:00,UK,OS,50,Carysfort Shallow,501,Y,869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012,False
1914,2011,6/13/2011 0:00:00,UK,OS,50,Carysfort Shallow,502,Y,919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0141,0.0,0.0,0.0,0.0,0.0,0.0,0.0054,0.0,0.0,0.0011,False
1915,2011,6/13/2011 0:00:00,UK,OS,50,Carysfort Shallow,503,Y,945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063,0.0,0.0,0.0,0.0,0.0,0.0,0.0032,0.0,0.0,0.0021,False
1916,2011,6/13/2011 0:00:00,UK,OS,50,Carysfort Shallow,504,N,983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0183,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0031,False
1917,2011,6/7/2011 0:00:00,UK,OS,51,Grecian Rocks,511,Y,890,0.0,0.0,0.0,0.0,0.0,0.0157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0157,0.0,0.0,0.0,False
1918,2011,6/7/2011 0:00:00,UK,OS,51,Grecian Rocks,512,Y,896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033,0.0,0.0011,0.0011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
1919,2011,6/7/2011 0:00:00,UK,OS,51,Grecian Rocks,513,Y,898,0.0,0.0,0.0,0.0,0.0,0.0111,0.0,0.0,0.0022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0056,0.0,0.0,0.0,0.0,0.0,0.0,0.0468,0.0,0.0,0.0045,0.0,0.0,0.0,0.0,0.0,0.0122,0.0,0.0011,0.0,False
1920,2011,6/7/2011 0:00:00,UK,OS,51,Grecian Rocks,514,Y,941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0202,0.0202,0.0,0.0,0.0,0.0,0.0,0.0096,0.0,0.0,0.0021,False
1921,2011,6/7/2011 0:00:00,UK,OS,52,Molasses Shallow,521,Y,932,0.0,0.0333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021,0.0343,0.0258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032,0.0,0.0129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0118,False
1922,2011,6/7/2011 0:00:00,UK,OS,52,Molasses Shallow,522,Y,928,0.0,0.0334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014,0.0011,0.0,0.0,0.0,0.0,0.0011,0.0,0.0,0.0,0.0,0.0011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032,False
1923,2011,6/7/2011 0:00:00,UK,OS,52,Molasses Shallow,523,Y,931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0097,0.0,0.0021,0.0,0.0,0.0,0.0,0.0,0.0,0.0011,0.0,0.0,0.0011,0.0,0.0,0.0,0.0,0.0,0.0011,0.0,0.0,0.0,False
1924,2011,6/8/2011 0:00:00,UK,OS,52,Molasses Shallow,524,N,982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0122,0.0,0.0112,0.0,0.0,0.0,0.0,0.0,0.0,0.0031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061,0.0,0.002,0.001,False
1925,2011,6/10/2011 0:00:00,UK,OS,53,Conch Shallow,531,Y,895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034,0.0067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0123,0.0,0.0022,0.0,False
1926,2011,6/10/2011 0:00:00,UK,OS,53,Conch Shallow,532,N,853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035,0.0012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
1927,2011,6/10/2011 0:00:00,UK,OS,53,Conch Shallow,533,Y,933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032,0.0032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0129,0.0,0.0,0.0011,False
1928,2011,6/10/2011 0:00:00,UK,OS,53,Conch Shallow,534,Y,986,0.0,0.0,0.0,0.0,0.0,0.0,0.0517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,False
1929,2011,6/14/2011 0:00:00,MK,OS,54,Alligator Shallow,541,Y,1048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0038,0.0,0.0,0.0,False
1930,2011,6/14/2011 0:00:00,MK,OS,54,Alligator Shallow,542,Y,993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0081,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
1931,2011,6/14/2011 0:00:00,MK,OS,54,Alligator Shallow,543,Y,1066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009,0.0,0.0,0.0,False
1932,2011,6/14/2011 0:00:00,MK,OS,54,Alligator Shallow,544,N,1040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019,0.0,0.0,0.0,False
1933,2011,5/12/2011 0:00:00,MK,OS,55,Tennessee Shallow,551,N,929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011,0.0,0.0,0.0,0.0,False
1934,2011,5/12/2011 0:00:00,MK,OS,55,Tennessee Shallow,552,Y,961,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021,0.0,0.001,0.001,0.0,0.0,0.0,0.0,0.0,0.0031,0.0,0.0,0.0,False
1935,2011,5/12/2011 0:00:00,MK,OS,55,Tennessee Shallow,553,Y,869,0.0,0.0,0.0,0.0,0.0,0.0035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0046,0.0,0.0,0.0,0.0012,0.0,0.0,0.0,False
1936,2011,5/12/2011 0:00:00,MK,OS,55,Tennessee Shallow,554,Y,926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022,0.0011,0.013,0.0,0.0011,0.0,0.0,0.0,0.0,0.0011,0.0,False
1937,2011,5/10/2011 0:00:00,MK,OS,56,Sombrero Shallow,561,Y,828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036,0.0,0.0145,0.0024,0.0,0.0,0.0,0.0,0.0,0.0229,0.0,0.0,0.0,False
1938,2011,5/10/2011 0:00:00,MK,OS,56,Sombrero Shallow,562,Y,844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012,0.0,0.0,0.0,0.0,0.0,0.0,0.0142,0.0,0.0,0.0036,False
1939,2011,5/10/2011 0:00:00,MK,OS,56,Sombrero Shallow,563,Y,837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0155,0.0,0.0,0.0,False
1940,2011,5/10/2011 0:00:00,MK,OS,56,Sombrero Shallow,564,Y,857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012,False
1941,2011,5/16/2011 0:00:00,LK,OS,57,Looe Key Shallow,571,N,945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0074,0.0,0.0011,0.0,0.0,0.0,0.0,0.0,0.0,0.0772,0.0,0.0053,0.0021,0.0,0.0,0.0011,0.0,0.0,0.0,0.0,0.0,0.0,False
1942,2011,5/16/2011 0:00:00,LK,OS,57,Looe Key Shallow,572,Y,1006,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0089,0.0,0.0089,0.0,0.0,0.0,0.0,0.0,0.0,0.0298,0.0,0.002,0.002,0.0,0.0,0.001,0.0,0.0,0.001,0.0,0.001,0.001,False
1943,2011,5/16/2011 0:00:00,LK,OS,57,Looe Key Shallow,573,Y,987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0081,0.0051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0517,0.0,0.0233,0.0061,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.0,0.001,False
1944,2011,5/16/2011 0:00:00,LK,OS,57,Looe Key Shallow,574,Y,960,0.0,0.0,0.0,0.0,0.0,0.0115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0125,0.0,0.0021,0.0,0.0,0.0,0.0,0.0,0.0,0.225,0.0,0.0063,0.001,0.0,0.0,0.0,0.0,0.0,0.0031,0.0,0.001,0.0,False
1945,2011,7/16/2011 0:00:00,LK,OS,58,Eastern Sambo Shallow,581,N,969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
1946,2011,7/16/2011 0:00:00,LK,OS,58,Eastern Sambo Shallow,582,Y,915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0481,0.0,0.0,0.0,0.0,0.0,0.0,0.0011,0.0,0.0,0.0,False
1947,2011,7/16/2011 0:00:00,LK,OS,58,Eastern Sambo Shallow,583,Y,965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
1948,2011,7/16/2011 0:00:00,LK,OS,58,Eastern Sambo Shallow,584,Y,972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0175,0.0,0.0309,0.0021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
1949,2011,7/18/2011 0:00:00,LK,OS,59,Western Sambo Shallow,591,Y,929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
1950,2011,7/18/2011 0:00:00,LK,OS,59,Western Sambo Shallow,592,Y,1073,0.0047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019,0.0019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0298,0.0,0.0084,0.0,0.0,0.0,0.0,0.0,0.0,0.0112,0.0,0.0,0.0037,False
1951,2011,7/18/2011 0:00:00,LK,OS,59,Western Sambo Shallow,593,N,997,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.0,0.003,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.001,False
1952,2011,7/18/2011 0:00:00,LK,OS,59,Western Sambo Shallow,594,Y,882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0136,0.0,0.0431,0.0011,0.0,0.0,0.0,0.0,0.0,0.0238,0.0,0.0,0.0023,False
1953,2011,7/15/2011 0:00:00,LK,OS,60,Rock Key Shallow,601,Y,975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0041,0.0031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
1954,2011,7/15/2011 0:00:00,LK,OS,60,Rock Key Shallow,602,Y,902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011,0.0,0.0,0.0,0.0,0.0,0.0,0.0022,0.0,0.0,0.0022,False
1955,2011,7/15/2011 0:00:00,LK,OS,60,Rock Key Shallow,603,Y,845,0.026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0047,0.0,0.0,0.0012,False
1956,2011,7/15/2011 0:00:00,LK,OS,60,Rock Key Shallow,604,Y,997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
1957,2011,7/15/2011 0:00:00,LK,OS,61,Sand Key Shallow,611,N,1035,0.0,0.0251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0135,0.0,0.0,0.0,0.0,0.0,0.0,0.0039,0.0,0.0097,0.0,0.0,0.0039,0.0,0.0,0.0,0.0,0.0,0.0,0.0019,False
1958,2011,7/15/2011 0:00:00,LK,OS,61,Sand Key Shallow,612,Y,978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0051,0.0031,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0491,0.0,0.0174,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.002,False
